topology,run,algo,phase,controller,lambda,mu_init,mu_final,scale_factor,rho_init,rho_final,W_init,W_final,stable,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Xspedius,2,B1,SM,6,1169.0,1179.2,1179.2,1.0,0.9914,0.9914,inf,98.0392,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B3,SM,1,1036.0,1179.2,1179.2,1.0,0.8786,0.8786,0.2012,6.9832,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B3,SM,2,1052.0,1224.8,1224.8,1.0,0.8589,0.8589,0.1961,5.787,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B3,SM,3,974.0,1179.2,1179.2,1.0,0.826,0.826,inf,4.8733,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B3,SM,4,1017.0,1179.2,1179.2,1.0,0.8624,0.8624,inf,6.1652,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B3,SM,5,1024.0,1206.4,1206.4,1.0,0.8488,0.8488,inf,5.4825,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B3,SM,6,1010.0,1179.2,1179.2,1.0,0.8565,0.8565,inf,5.9102,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,MCF_ARC,SM,1,1066.0,1179.2,1179.2,1.0,0.904,0.904,0.2012,8.8339,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,MCF_ARC,SM,2,593.0,1224.8,1224.8,1.0,0.4842,0.4842,0.3922,1.5828,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,MCF_ARC,SM,3,1115.0,1179.2,1179.2,1.0,0.9456,0.9456,inf,15.5763,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,MCF_ARC,SM,4,1117.0,1179.2,1179.2,1.0,0.9473,0.9473,inf,16.0772,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,MCF_ARC,SM,5,1103.0,1206.4,1206.4,1.0,0.9143,0.9143,inf,9.6712,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,MCF_ARC,SM,6,1119.0,1179.2,1179.2,1.0,0.9489,0.9489,inf,16.6113,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B1,SM,1,1095.0,1204.0,1204.0,1.0,0.9095,0.9095,0.1652,9.1743,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B1,SM,2,500.0,1204.0,1204.0,1.0,0.4153,0.4153,0.3169,1.4205,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B1,SM,3,1190.0,1204.0,1204.0,1.0,0.9884,0.9884,0.0,71.4286,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B1,SM,4,1205.0,1216.8,1216.8,1.0,0.9903,0.9903,inf,84.7458,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B1,SM,5,1154.0,1204.0,1204.0,1.0,0.9585,0.9585,inf,20.0,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B1,SM,6,1098.0,1204.0,1204.0,1.0,0.912,0.912,inf,9.434,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B3,SM,1,1352.0,1204.0,1204.0,1.0,1.1229,1.1229,0.1239,inf,0,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B3,SM,2,946.0,1204.0,1204.0,1.0,0.7857,0.7857,0.1901,3.876,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B3,SM,3,1042.0,1204.0,1204.0,1.0,0.8654,0.8654,inf,6.1728,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B3,SM,4,956.0,1216.8,1216.8,1.0,0.7857,0.7857,inf,3.8344,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B3,SM,5,973.0,1204.0,1204.0,1.0,0.8081,0.8081,inf,4.329,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,B3,SM,6,973.0,1204.0,1204.0,1.0,0.8081,0.8081,inf,4.329,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,MCF_ARC,SM,1,1134.0,1204.0,1204.0,1.0,0.9419,0.9419,0.1652,14.2857,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,MCF_ARC,SM,2,577.0,1204.0,1204.0,1.0,0.4792,0.4792,0.3169,1.5949,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,MCF_ARC,SM,3,1112.0,1204.0,1204.0,1.0,0.9236,0.9236,inf,10.8696,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,MCF_ARC,SM,4,1151.0,1216.8,1216.8,1.0,0.9459,0.9459,inf,15.1976,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,MCF_ARC,SM,5,1136.0,1204.0,1204.0,1.0,0.9435,0.9435,inf,14.7059,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,3,MCF_ARC,SM,6,1132.0,1204.0,1204.0,1.0,0.9402,0.9402,inf,13.8889,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B1,SM,1,1065.0,1195.2,1195.2,1.0,0.8911,0.8911,0.1648,7.6805,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B1,SM,2,337.0,1195.2,1195.2,1.0,0.282,0.282,0.4835,1.1652,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B1,SM,3,1175.0,1195.2,1195.2,1.0,0.9831,0.9831,8.2508,49.505,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B1,SM,4,1267.0,1310.4,1310.4,1.0,0.9669,0.9669,inf,23.0415,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B1,SM,5,1259.0,1275.2,1275.2,1.0,0.9873,0.9873,inf,61.7284,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B1,SM,6,1093.0,1195.2,1195.2,1.0,0.9145,0.9145,inf,9.7847,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B3,SM,1,1307.0,1195.2,1195.2,1.0,1.0935,1.0935,0.1413,inf,0,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B3,SM,2,963.0,1195.2,1195.2,1.0,0.8057,0.8057,0.1612,4.3066,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B3,SM,3,1013.0,1195.2,1195.2,1.0,0.8476,0.8476,9.901,5.4885,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B3,SM,4,958.0,1310.4,1310.4,1.0,0.7311,0.7311,inf,2.8377,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B3,SM,5,1050.0,1275.2,1275.2,1.0,0.8234,0.8234,inf,4.4405,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,B3,SM,6,905.0,1195.2,1195.2,1.0,0.7572,0.7572,inf,3.4459,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,MCF_ARC,SM,1,1133.0,1195.2,1195.2,1.0,0.948,0.948,0.1648,16.0772,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,MCF_ARC,SM,2,369.0,1195.2,1195.2,1.0,0.3087,0.3087,0.4835,1.2104,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,MCF_ARC,SM,3,1134.0,1195.2,1195.2,1.0,0.9488,0.9488,8.2508,16.3399,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,MCF_ARC,SM,4,1243.0,1310.4,1310.4,1.0,0.9486,0.9486,inf,14.8368,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,MCF_ARC,SM,5,1195.0,1275.2,1275.2,1.0,0.9371,0.9371,inf,12.4688,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,4,MCF_ARC,SM,6,1122.0,1195.2,1195.2,1.0,0.9388,0.9388,inf,13.6612,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,1,1265.0,1336.8,1336.8,1.0,0.9463,0.9463,0.1208,13.9276,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,2,171.0,1313.6,1313.6,1.0,0.1302,0.1302,0.8752,0.8752,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,3,1078.0,1273.6,1273.6,1.0,0.8464,0.8464,inf,5.1125,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,4,1330.0,1336.8,1336.8,1.0,0.9949,0.9949,inf,147.0588,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,5,1387.0,1390.4,1390.4,1.0,0.9976,0.9976,inf,294.1176,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,6,1369.0,1390.4,1390.4,1.0,0.9846,0.9846,inf,46.729,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,1,1089.0,1336.8,1336.8,1.0,0.8146,0.8146,0.1409,4.0355,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,2,1283.0,1313.6,1313.6,1.0,0.9767,0.9767,0.125,32.6797,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,3,1094.0,1273.6,1273.6,1.0,0.859,0.859,inf,5.5679,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,4,1023.0,1336.8,1336.8,1.0,0.7653,0.7653,inf,3.1867,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,5,1116.0,1390.4,1390.4,1.0,0.8026,0.8026,inf,3.6443,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,6,995.0,1390.4,1390.4,1.0,0.7156,0.7156,inf,2.5291,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,1,1101.0,1336.8,1336.8,1.0,0.8236,0.8236,0.1409,4.2409,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,2,448.0,1313.6,1313.6,1.0,0.341,0.341,0.4376,1.1553,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,3,1199.0,1273.6,1273.6,1.0,0.9414,0.9414,inf,13.4048,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,4,1231.0,1336.8,1336.8,1.0,0.9209,0.9209,inf,9.4518,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,5,1310.0,1390.4,1390.4,1.0,0.9422,0.9422,inf,12.4378,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,6,1311.0,1390.4,1390.4,1.0,0.9429,0.9429,inf,12.5945,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,1,1334.0,1337.6,1337.6,1.0,0.9973,0.9973,0.1246,277.7778,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,2,194.0,1310.4,1310.4,1.0,0.148,0.148,0.8957,0.8957,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,3,1352.0,1378.4,1378.4,1.0,0.9808,0.9808,inf,37.8788,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,4,1305.0,1310.4,1310.4,1.0,0.9959,0.9959,inf,185.1852,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,5,1303.0,1310.4,1310.4,1.0,0.9944,0.9944,inf,135.1351,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,6,1305.0,1310.4,1310.4,1.0,0.9959,0.9959,inf,185.1852,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,1,1018.0,1337.6,1337.6,1.0,0.7611,0.7611,0.1744,3.1289,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,2,1424.0,1310.4,1310.4,1.0,1.0867,1.0867,0.112,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,3,1130.0,1378.4,1378.4,1.0,0.8198,0.8198,inf,4.0258,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,4,999.0,1310.4,1310.4,1.0,0.7624,0.7624,inf,3.2113,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,5,1105.0,1310.4,1310.4,1.0,0.8433,0.8433,inf,4.8685,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,6,1117.0,1310.4,1310.4,1.0,0.8524,0.8524,inf,5.1706,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,1,1284.0,1284.8,1284.8,1.0,0.9994,0.9994,0.1515,1250.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,2,153.0,1336.0,1336.0,1.0,0.1145,0.1145,0.8453,0.8453,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,3,1283.0,1284.8,1284.8,1.0,0.9986,0.9986,inf,555.5556,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,4,1366.0,1401.6,1401.6,1.0,0.9746,0.9746,inf,28.0899,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,5,1284.0,1284.8,1284.8,1.0,0.9994,0.9994,inf,1250.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,6,1288.0,1302.4,1302.4,1.0,0.9889,0.9889,inf,69.4444,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,1,1194.0,1284.8,1284.8,1.0,0.9293,0.9293,0.1299,11.0132,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,2,1097.0,1336.0,1336.0,1.0,0.8211,0.8211,0.1409,4.1841,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,3,1112.0,1284.8,1284.8,1.0,0.8655,0.8655,inf,5.787,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,4,1042.0,1401.6,1401.6,1.0,0.7434,0.7434,inf,2.7809,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,5,1110.0,1284.8,1284.8,1.0,0.8639,0.8639,inf,5.7208,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,6,1103.0,1302.4,1302.4,1.0,0.8469,0.8469,inf,5.015,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,1,1193.0,1284.8,1284.8,1.0,0.9285,0.9285,0.1515,10.8932,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,2,641.0,1336.0,1336.0,1.0,0.4798,0.4798,0.2818,1.4388,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,3,1122.0,1284.8,1284.8,1.0,0.8733,0.8733,inf,6.1425,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,4,1314.0,1401.6,1401.6,1.0,0.9375,0.9375,inf,11.4155,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,5,1219.0,1284.8,1284.8,1.0,0.9488,0.9488,inf,15.1976,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,6,1169.0,1302.4,1302.4,1.0,0.8976,0.8976,inf,7.4963,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,1,1275.0,1311.2,1311.2,1.0,0.9724,0.9724,0.128,27.6243,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,2,323.0,1311.2,1311.2,1.0,0.2463,0.2463,0.506,1.0119,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,3,1280.0,1311.2,1311.2,1.0,0.9762,0.9762,inf,32.0513,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,4,1296.0,1313.6,1313.6,1.0,0.9866,0.9866,inf,56.8182,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,5,1311.0,1311.2,1311.2,1.0,0.9998,0.9998,inf,5000.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,6,1311.0,1311.2,1311.2,1.0,0.9998,0.9998,inf,5000.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,1,1360.0,1311.2,1311.2,1.0,1.0372,1.0372,0.128,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,2,1072.0,1311.2,1311.2,1.0,0.8176,0.8176,0.1687,4.1806,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,3,1074.0,1311.2,1311.2,1.0,0.8191,0.8191,inf,4.2159,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,4,1134.0,1313.6,1313.6,1.0,0.8633,0.8633,inf,5.5679,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,5,1033.0,1311.2,1311.2,1.0,0.7878,0.7878,inf,3.5945,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,6,1123.0,1311.2,1311.2,1.0,0.8565,0.8565,inf,5.3135,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,1,1205.0,1311.2,1311.2,1.0,0.919,0.919,0.1493,9.4162,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,2,759.0,1311.2,1311.2,1.0,0.5789,0.5789,0.253,1.8109,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,3,1228.0,1311.2,1311.2,1.0,0.9365,0.9365,inf,12.0192,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,4,1134.0,1313.6,1313.6,1.0,0.8633,0.8633,inf,5.5679,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,5,1226.0,1311.2,1311.2,1.0,0.935,0.935,inf,11.7371,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,6,1244.0,1311.2,1311.2,1.0,0.9487,0.9487,inf,14.881,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,1,1226.0,1303.2,1303.2,1.0,0.9408,0.9408,inf,12.9534,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,2,161.0,1303.2,1303.2,1.0,0.1235,0.1235,0.8755,0.8755,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,3,1300.0,1303.2,1303.2,1.0,0.9975,0.9975,inf,312.5,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,4,1407.0,1408.0,1408.0,1.0,0.9993,0.9993,inf,1000.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,5,1370.0,1372.8,1372.8,1.0,0.998,0.998,0.0,357.1429,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,6,1293.0,1303.2,1303.2,1.0,0.9922,0.9922,inf,98.0392,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,1,984.0,1303.2,1303.2,1.0,0.7551,0.7551,0.1787,3.1328,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,2,1402.0,1303.2,1303.2,1.0,1.0758,1.0758,0.1094,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,3,1126.0,1303.2,1303.2,1.0,0.864,0.864,inf,5.6433,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,4,1099.0,1408.0,1408.0,1.0,0.7805,0.7805,inf,3.2362,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,5,1101.0,1372.8,1372.8,1.0,0.802,0.802,inf,3.6792,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,6,1045.0,1303.2,1303.2,1.0,0.8019,0.8019,inf,3.873,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,1,431.0,1380.8,1380.8,1.0,0.3121,0.3121,0.4076,1.0529,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,2,1132.0,1357.6,1357.6,1.0,0.8338,0.8338,0.1405,4.4326,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,3,816.0,1322.4,1322.4,1.0,0.6171,0.6171,0.3949,1.9747,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,4,1339.0,1380.8,1380.8,1.0,0.9697,0.9697,inf,23.9234,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,5,1423.0,1434.4,1434.4,1.0,0.9921,0.9921,inf,87.7193,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,6,1428.0,1434.4,1434.4,1.0,0.9955,0.9955,inf,156.25,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B1,SM,7,1428.0,1434.4,1434.4,1.0,0.9955,0.9955,inf,156.25,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,1,1102.0,1380.8,1380.8,1.0,0.7981,0.7981,0.1359,3.5868,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,2,1071.0,1357.6,1357.6,1.0,0.7889,0.7889,0.1405,3.4892,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,3,1075.0,1322.4,1322.4,1.0,0.8129,0.8129,0.3291,4.042,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,4,1138.0,1380.8,1380.8,1.0,0.8242,0.8242,inf,4.1186,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,5,1233.0,1434.4,1434.4,1.0,0.8596,0.8596,inf,4.9652,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,6,1233.0,1434.4,1434.4,1.0,0.8596,0.8596,inf,4.9652,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,B3,SM,7,1145.0,1434.4,1434.4,1.0,0.7982,0.7982,inf,3.4554,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,1,850.0,1380.8,1380.8,1.0,0.6156,0.6156,0.2038,1.8839,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,2,1151.0,1357.6,1357.6,1.0,0.8478,0.8478,0.1405,4.8403,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,3,816.0,1322.4,1322.4,1.0,0.6171,0.6171,0.3949,1.9747,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,4,1140.0,1380.8,1380.8,1.0,0.8256,0.8256,inf,4.1528,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,5,1362.0,1434.4,1434.4,1.0,0.9495,0.9495,inf,13.8122,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,6,1339.0,1434.4,1434.4,1.0,0.9335,0.9335,inf,10.4822,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,0,MCF_ARC,SM,7,1339.0,1434.4,1434.4,1.0,0.9335,0.9335,inf,10.4822,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,1,651.0,1382.4,1382.4,1.0,0.4709,0.4709,0.2798,1.3672,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,2,1265.0,1360.0,1360.0,1.0,0.9301,0.9301,0.1429,10.5263,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,3,1165.0,1423.2,1423.2,1.0,0.8186,0.8186,0.5533,3.873,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,4,1206.0,1360.0,1360.0,1.0,0.8868,0.8868,inf,6.4935,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,5,1251.0,1360.0,1360.0,1.0,0.9199,0.9199,inf,9.1743,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,6,1329.0,1360.0,1360.0,1.0,0.9772,0.9772,inf,32.2581,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B1,SM,7,1357.0,1360.0,1360.0,1.0,0.9978,0.9978,inf,333.3333,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,1,1025.0,1382.4,1382.4,1.0,0.7415,0.7415,0.1679,2.798,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,2,1377.0,1360.0,1360.0,1.0,1.0125,1.0125,0.1072,inf,0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,3,1165.0,1423.2,1423.2,1.0,0.8186,0.8186,0.5533,3.873,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,4,1172.0,1360.0,1360.0,1.0,0.8618,0.8618,inf,5.3191,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,5,1147.0,1360.0,1360.0,1.0,0.8434,0.8434,inf,4.6948,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,6,1146.0,1360.0,1360.0,1.0,0.8426,0.8426,inf,4.6729,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,B3,SM,7,1192.0,1360.0,1360.0,1.0,0.8765,0.8765,inf,5.9524,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,1,890.0,1382.4,1382.4,1.0,0.6438,0.6438,0.2098,2.0309,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,2,1252.0,1360.0,1360.0,1.0,0.9206,0.9206,0.1429,9.2593,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,3,1165.0,1423.2,1423.2,1.0,0.8186,0.8186,0.5533,3.873,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,4,1206.0,1360.0,1360.0,1.0,0.8868,0.8868,inf,6.4935,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,5,1257.0,1360.0,1360.0,1.0,0.9243,0.9243,inf,9.7087,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,6,1251.0,1360.0,1360.0,1.0,0.9199,0.9199,inf,9.1743,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,1,MCF_ARC,SM,7,1203.0,1360.0,1360.0,1.0,0.8846,0.8846,inf,6.3694,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,1,549.0,1369.6,1369.6,1.0,0.4008,0.4008,0.2814,1.2186,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,2,1056.0,1464.0,1464.0,1.0,0.7213,0.7213,0.1526,2.451,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,3,1293.0,1369.6,1369.6,1.0,0.9441,0.9441,2.1758,13.0548,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,4,1468.0,1505.6,1505.6,1.0,0.975,0.975,inf,26.5957,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,5,1363.0,1369.6,1369.6,1.0,0.9952,0.9952,inf,151.5152,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,6,1372.0,1378.4,1378.4,1.0,0.9954,0.9954,inf,156.25,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B1,SM,7,1183.0,1369.6,1369.6,1.0,0.8638,0.8638,inf,5.3591,1,0.5,0.5,0.0,5,0.0,0.0
Palmetto,2,B3,SM,1,1351.0,1369.6,1369.6,1.0,0.9864,0.9864,0.1206,53.7634,1,0.5,0.5,0.0,5,0.0,0.0
